smiles,pic50,scaffold,n_measurements
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CN5CCOCC5)cn4)c3C)c2C)ncc1CN1CCOCC1,9.0,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCOCC4)cn3)c2)c1)c1ccc(CN2CCOCC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CN5CCOCC5C(=O)O)cn4)c3C)c2C)ncc1CN1CCOCC1C(=O)O,9.6,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CN4CCOCC4)cn3)c2)c1)c1ccc(CN2CCOCC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC(C)CO)cn4)c3C)c2C)ncc1CNC(C)CO,9.55,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC(CCO)C(=O)O)cn4)c3C)c2C)ncc1CNC(CCO)C(=O)O,9.48,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC(CO)C(N)=O)cn4)c3C)c2C)ncc1CNC(CO)C(N)=O,8.87,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC(CO)CC(=O)O)cn4)c3C)c2C)ncc1CNC(CO)CC(=O)O,9.54,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC5CC(C(=O)O)C5)cn4)c3C)c2C)ncc1CNC1CC(C(=O)O)C1,10.47,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CCC4)cn3)c2)c1)c1ccc(CNC2CCC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC5CC(O)C5)cn4)c3C)c2C)ncc1CNC1CC(O)C1,9.82,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CCC4)cn3)c2)c1)c1ccc(CNC2CCC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC5CCCC5O)cn4)c3C)c2C)ncc1CNC1CCCC1O,9.62,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CCCC4)cn3)c2)c1)c1ccc(CNC2CCCC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNC5CCOC5)cn4)c3C)c2C)ncc1CNC1CCOC1,9.4,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNC4CCOC4)cn3)c2)c1)c1ccc(CNC2CCOC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC(=O)O)cn4)c3C)c2C)ncc1CNCC(=O)O,9.29,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC(C)(C)O)cn4)c3C)c2C)ncc1CNCC(C)(C)O,9.54,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC(O)CC(=O)O)cn4)c3C)c2C)ncc1CNCC(O)CC(=O)O,9.51,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC(O)CO)cn4)c3C)c2C)ncc1CNCC(O)CO,9.19,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC5(O)CC5)cn4)c3C)c2C)ncc1CNCC1(O)CC1,10.49,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNCC4CC4)cn3)c2)c1)c1ccc(CNCC2CC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCN=S(C)(C)=O)cn4)c3C)c2C)ncc1CNCCN=S(C)(C)=O,9.06,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCN=S5(=O)CCCC5)cn4)c3C)c2C)ncc1CNCCN=S1(=O)CCCC1,9.44,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccc(CNCCN=S4(=O)CCCC4)cn3)c2)c1)c1ccc(CNCCN=S2(=O)CCCC2)cn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCNC(C)=O)cn4)c3C)c2C)ncc1CNCCNC(C)=O,9.07,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCO)cn4)c3C)c2C)ncc1CNCCO,9.7,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCO)cn4)c3Cl)c2C)ncc1CNCCO,9.12,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCOC(C)=O)cn4)c3C)c2C)ncc1CNCCOC(C)=O,9.08,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCOC(F)F)cn4)c3C)c2C)ncc1CNCCOC(F)F,8.96,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCS(C)(=N)=O)cn4)c3C)c2C)ncc1CNCCS(C)(=N)=O,9.39,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCCS(C)(=O)=O)cn4)c3C)c2C)ncc1CNCCS(C)(=O)=O,10.09,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC[S+](C)[O-])cn4)c3C)c2C)ncc1CNCC[S+](C)[O-],9.37,O=C(Nc1cccc(-c2cccc(NC(=O)c3ccccn3)c2)c1)c1ccccn1,1
COc1cc(C=C2CCc3c2cccc3-c2cccc3c2CCC3=Cc2cc(CNC(CO)C(=O)O)cc(OC)c2)cc(CNC(CO)C(=O)O)c1,8.54,C(=C1CCc2c1cccc2-c1cccc2c1CCC2=Cc1ccccc1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccc(C(N)=O)cc3)c2C)cc(OC)c1CNc1cccc(O)c1C(=O)O,5.35,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CNc2ccccc2)cc1,1
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CN1CCCC1CO,6.62,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccc(CN2CCCC2)cc1,1
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,7.16,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNC(CO)C(=O)O,7.0,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccc4c(c3)OCCO4)c2C)ccc1CNC(CO)C(=O)O,6.92,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2)cc(OC)c1CNC(C)(CO)C(=O)O,7.32,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CN1CCCC1CO,6.41,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCC1CO,5.57,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,7.32,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(C)C(=O)O,6.77,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CCO)C(=O)O,6.89,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)C(=O)O,7.3,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)CO,7.22,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)O,7.0,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCNC(C)=O,6.82,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCO,6.55,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cncc(-c3ccccc3)c2C)cc(OC)c1CNC(C)(CO)C(=O)O,5.7,C(=Cc1cncc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(C=Cc2cncc(-c3ccccc3)c2C)cc(OC)c1CNC(CO)C(=O)O,5.41,C(=Cc1cncc(-c2ccccc2)c1)c1ccccc1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CC2(C(=O)O)CCC1CC2,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CC6CCC5CC6)cc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCCC5)cc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)nc1CN,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cccnc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)nc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCCC5)nc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)nc1CN1CCC(C)(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCCC5)nc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC2(C(=O)O)CCC1CC2,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CC6CCC5CC6)cc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCCC5)cc4)c3)nc2)N1,1
COc1cc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C)(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCCC5)cc4)c3)nc2)N1,1
COc1cc(NCc2cccc(-c3ccccc3)c2C)cc(OCc2cccc(C#N)c2)c1CNC(CO)C(=O)O,6.17,c1ccc(COc2cccc(NCc3cccc(-c4ccccc4)c3)c2)cc1,1
COc1cc(NCc2cccc(-c3ccccc3)c2C)ncc1CNC(CO)C(=O)O,5.58,c1ccc(-c2cccc(CNc3ccccn3)c2)cc1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(O)CO,6.64,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CN1CCC(O)CC1,7.11,O=C(Oc1ccc(CN2CCCCC2)cc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)(CO)CO,7.14,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,7.56,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,7.57,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCC(O)CO,6.52,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCN(C)C,6.45,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.05,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCO,6.58,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1
COc1cc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CC2CCC1C(C(=O)O)C2,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cc4)c3)nc2)N1,1
COc1cc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC(C)(C)C(=O)O,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccccc4)c3)nc2)N1,1
COc1cc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cc4)c3)nc2)N1,1
COc1cc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNCC(C)(C)C(=O)O,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccccc4)c3)nc2)N1,1
COc1cc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNCC(O)CC(=O)O,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccccc4)c3)nc2)N1,1
COc1cc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC2(C(=O)O)CCC1CC2,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cc4)c3)nc2)N1,1
COc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OC)c1CNCCNC(C)=O,8.22,c1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1
COc1cc(OCc2cccc(-c3ccc4oc(C5CCN(c6ccccc6)CC5)nc4c3)c2C)c(Cl)cc1CN1CCCCC1C(=O)O,4.3,c1ccc(N2CCC(c3nc4cc(-c5cccc(COc6ccc(CN7CCCCC7)cc6)c5)ccc4o3)CC2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCOC1OC(CO)C(O)C(O)C1O,7.22,c1ccc(-c2cccc(COc3ccc(CNCCOC4CCCCO4)cc3)c2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(C)C(O)C(O)C2O)nn1,6.79,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(O)C2NC(C)=O)nn1,7.52,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(O)C2O)nn1,6.94,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OC(CO)C(O)C(OC)C2O)nn1,6.45,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn(C2OCC(O)C(O)C2O)nn1,6.69,c1ccc(-c2cccc(COc3ccc(CNCc4cn(C5CCCCO5)nn4)cc3)c2)cc1,1
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cnnn1C1OCC(O)C(O)C1O,6.77,c1ccc(-c2cccc(COc3ccc(CNCc4cnnn4C4CCCCO4)cc3)c2)cc1,1
COc1cc2c(cc1CN1CCCC1C(=O)O)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,6.86,O=C1c2ccc(CN3CCCC3)cc2C(=O)N1c1cccc(-c2ccccc2)c1,1
COc1cc2c(cc1OC)N(CCCN1CCN(CCO)CC1)c1cc(Cl)ccc1S2,5.04,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,1
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,5.75,c1ccc(Nc2ncnc3ccc(OCCCCNCc4ccc(OCc5cccc(-c6ccccc6)c5)cc4)cc23)cc1,1
COc1ccc(-c2cccc(C=Cc3cc(CNC(C)(CO)C(=O)O)ccc3C)c2C)cc1,5.51,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1ccc(-c2cccc(C=Cc3cc(OC)c(CNC(C)(CO)C(=O)O)c(OC)c3)c2C)cc1,5.1,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1
COc1ccc(-c2cccc(COc3ccc(CNC(C)C(=O)O)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.5,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1
COc1ccc(-c2cccc(COc3ccc(CNC(CO)C(=O)O)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.27,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1
COc1ccc(-c2cccc(COc3ccc(CNCCNC(C)=O)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.18,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1
COc1ccc(-c2cccc(COc3ccc(CNCCO)c(OCc4cccc(C#N)c4)c3)c2Br)cc1OC,5.1,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1,7.77,O=C1CC(c2ccccc2)=NN1c1ccccn1,1
COc1ccc(C2=NN(c3ccccn3)C(=O)C2)cc1OC,8.14,O=C1CC(c2ccccc2)=NN1c1ccccn1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(C=O)cc1,4.31,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC(O)C(F)C2)cc1,4.28,C(=Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCC(C(=O)O)C2)cc1,4.41,C(=Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCC(O)C2)cc1,4.05,C(=Cc1cccc(OCc2ccc(CN3CCCC3)cc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CCCCC2C(=O)NCCN)cc1,4.18,C(=Cc1cccc(OCc2ccc(CN3CCCCC3)cc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNC(C(=O)O)C(C)O)cc1,4.29,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCNC(C)=O)cc1,4.35,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1
COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCO)cc1,4.04,C(=Cc1cccc(OCc2ccccc2)c1)c1ccccc1,1
COc1ccc(CNCc2cn(C3OC(C)C(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,5.72,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(O)C3NC(C)=O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,5.96,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.21,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1
COc1ccc(CNCc2cn(C3OC(CO)C(O)C(OC)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.42,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1
COc1ccc(CNCc2cn(C3OC4COC(c5ccccc5)OC4C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,5.53,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCC6OC(c7ccccc7)OCC6O5)nn4)c3)c2)cc1,1
COc1ccc(CNCc2cn(C3OCC(O)C(O)C3O)nn2)cc1OCc1cccc(-c2ccccc2)c1C,6.3,c1ccc(-c2cccc(COc3cccc(CNCc4cn(C5CCCCO5)nn4)c3)c2)cc1,1
COc1ccc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,4.19,c1ccc(Nc2nnc(-c3ccccc3)o2)cc1,1
COc1cccc(-c2cccc(-c3ccc(CNCCO)c(OC)n3)c2C)c1,7.9,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1
COc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CNC(CO)C(=O)O)cc3Cl)c2Br)c1,8.11,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1
COc1ccccc1C1=NN(c2ccccn2)C(=O)C1,8.15,O=C1CC(c2ccccc2)=NN1c1ccccn1,1
COc1ccnc2c1CN(Cc1ncc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)c3Cl)nc1OC)C2,9.25,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CN6Cc7cccnc7C6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cc(F)cc(-c3cc(F)cc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.25,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cc(F)cc(-c4cnc(CN5CC(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(O)C1,9.49,c1cc(-c2cccc(-c3cnc(CN4CCC4)cn3)c2)cc(-c2cnc(CN3CCC3)cn2)c1,1
COc1nc(-c2cccc(-c3cc(F)cc(-c4cnc(CNCC5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCC(=O)N1,9.71,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4)c3)cn2)N1,1
COc1nc(-c2cccc(-c3cc(F)cc4c3CCC4Oc3nc(OC)c(CN4CC5(C(=O)O)CCC4CC5)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3cc(F)cc4c3CCC4Oc3nc(OC)c(CN4CCC(C(=O)O)C4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1
COc1nc(-c2cccc(-c3ccc4nc(-c5cccc(CNCCO)c5)oc4c3)c2C)ccc1CNCCO,7.66,c1ccc(-c2nc3ccc(-c4cccc(-c5ccccn5)c4)cc3o2)cc1,1
