chembl_id,stereo_id,conf_id,smiles,source_file,canon_smiles,pred_pIC50
CHEMBL3664098,0,0,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2CCNCC2)cc1,t0_f5_p0,O=C(Nc1cc(-c2ccccc2)ccc1O)c1ccc(CN2CCNCC2)cc1,6.000242710113525
CHEMBL3961648,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(C(c4ccc(Cl)cc4)N4CCNCC4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(C(c4ccc(Cl)cc4)N4CCNCC4)cc3)nc2c1,6.305487155914307
CHEMBL221428,0,0,c1cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc2cc1CN1CCOCC1,t0_f5_p0,c1cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc2cc1CN1CCOCC1,6.530984401702881
CHEMBL535337,0,0,COc1ccc(-c2ccc(NC(=O)c3cccc(C#N)c3)cc2)cc1CN1CCNCC1,t0_f5_p0,COc1ccc(-c2ccc(NC(=O)c3cccc(C#N)c3)cc2)cc1CN1CCNCC1,6.374521255493164
CHEMBL533903,0,0,COc1ccc(-c2cccc(NC(=O)c3cccc(C#N)c3)c2)cc1CN1CCNCC1,t0_f5_p0,COc1ccc(-c2cccc(NC(=O)c3cccc(C#N)c3)c2)cc1CN1CCNCC1,6.507935523986816
CHEMBL547966,0,0,COc1ccc(-c2ccc(NC(=O)c3ccc(C#N)cc3)cc2)cc1CN1CCNCC1,t0_f5_p0,COc1ccc(-c2ccc(NC(=O)c3ccc(C#N)cc3)cc2)cc1CN1CCNCC1,6.229456901550293
CHEMBL1910263,0,0,O=C(NCCN1CCNCC1)c1cc2c3ccccc3[nH]c2c2cc(Br)ccc12,t0_f5_p0,O=C(NCCN1CCNCC1)c1cc2c3ccccc3[nH]c2c2cc(Br)ccc12,6.565188884735107
CHEMBL537802,0,0,N#Cc1cccc(C(=O)Nc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1,t0_f5_p0,N#Cc1cccc(C(=O)Nc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1,6.387138366699219
CHEMBL4075033,0,0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(-c5ccc(O)cc5)ccc34)cc2)CC1,t0_f5_p0,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(-c5ccc(O)cc5)ccc34)cc2)CC1,6.171839714050293
CHEMBL221479,0,0,c1cc(-c2ccc3c(-c4cc5cc(CN6CCOCC6)ccc5[nH]4)n[nH]c3c2)[nH]n1,t0_f5_p0,c1cc(-c2ccc3c(-c4cc5cc(CN6CCOCC6)ccc5[nH]4)n[nH]c3c2)[nH]n1,6.338484764099121
CHEMBL2037112,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(-c2ccc3[nH]ccc3c2)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1csc(-c2ccc3[nH]ccc3c2)n1,6.206334590911865
CHEMBL1684654,0,0,Cc1ccc2cc(-c3n[nH]c4ccc(NC5CCNC5)cc34)[nH]c2c1,t0_f5_p0,Cc1ccc2cc(-c3n[nH]c4ccc(NC5CCNC5)cc34)[nH]c2c1,6.232496738433838
CHEMBL522601,0,0,O=C1NCc2cccc(-c3cc4cc(OCCCN5CCC(O)CC5)ccc4[nH]3)c21,t0_f5_p0,O=C1NCc2cccc(-c3cc4cc(OCCCN5CCC(O)CC5)ccc4[nH]3)c21,6.764430046081543
CHEMBL3659986,0,5,CN1CCC(C)(C(=O)Nc2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)CC1,t0_f5_p0,CN1CCC(C)(C(=O)Nc2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)CC1,6.567846775054932
CHEMBL5314526,0,0,C[C@]1(c2ccc(-c3[nH]c4cc(F)cc5c4c3CONC5=O)cc2)CCCN1,t0_f5_p0,C[C@]1(c2ccc(-c3[nH]c4cc(F)cc5c4c3CONC5=O)cc2)CCCN1,6.494269371032715
CHEMBL400287,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCCNC4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCCNC4)cc3)nc2c1,6.405341148376465
CHEMBL251368,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCNCC4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCNCC4)cc3)nc2c1,6.376052379608154
CHEMBL3929502,0,0,Cc1c(-c2nc3ccccc3[nH]2)cc(C(C)(C)C)n1CCCN1CCNCC1,t0_f5_p0,Cc1c(-c2nc3ccccc3[nH]2)cc(C(C)(C)C)n1CCCN1CCNCC1,6.112732410430908
CHEMBL3277850,0,3,CC(C)NCC(=O)Nc1ccc(C2NC(=O)C(C)(C)c3ccccc32)cc1,t0_f5_p0,CC(C)NCC(=O)Nc1ccc(C2NC(=O)C(C)(C)c3ccccc32)cc1,6.470898628234863
CHEMBL3890503,0,0,c1ccc2[nH]c(-c3ccc(NC4=NCCNC4)cc3)nc2c1,t0_f5_p0,c1ccc2[nH]c(-c3ccc(NC4=NCCNC4)cc3)nc2c1,6.399263381958008
CHEMBL2037089,0,0,Cc1nc(-c2ccc3c(c2)CCO3)sc1C(=O)Nc1ccccc1N1CCNCC1,t0_f5_p0,Cc1nc(-c2ccc3c(c2)CCO3)sc1C(=O)Nc1ccccc1N1CCNCC1,6.278470516204834
CHEMBL489820,0,0,CCN1CCN(CCCOc2ccc3[nH]c(-c4cccc5c4C(=O)NC5)cc3c2)CC1,t0_f5_p0,CCN1CCN(CCCOc2ccc3[nH]c(-c4cccc5c4C(=O)NC5)cc3c2)CC1,6.496322154998779
CHEMBL1744449,0,0,CN1CCC(C(=O)N2Cc3c(NC(=O)c4ccc5ccccc5c4)n[nH]c3C2(C)C)CC1,t0_f5_p0,CN1CCC(C(=O)N2Cc3c(NC(=O)c4ccc5ccccc5c4)n[nH]c3C2(C)C)CC1,6.982416152954102
CHEMBL2086745,0,0,CN1CCN(C(=O)c2ccc3c(c2)C(=C(c2ccccc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,t0_f5_p0,CN1CCN(C(=O)c2ccc3c(c2)C(=C(c2ccccc2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,6.294568061828613
CHEMBL3217011,0,0,Cc1c2c3cc(NC(=O)[C@@H]4CCCN4)ccc3nc-2n(C)c2ccccc12,t0_f5_p0,Cc1c2c3cc(NC(=O)[C@@H]4CCCN4)ccc3nc-2n(C)c2ccccc12,6.9466047286987305
CHEMBL2147857,0,0,Cc1c2ccccc2nc2c1c1cc(NC(=O)[C@@H]3CCCN3)ccc1n2C,t0_f5_p0,Cc1c2ccccc2nc2c1c1cc(NC(=O)[C@@H]3CCCN3)ccc1n2C,6.935526371002197
CHEMBL2220224,0,0,Cc1c2c3cc(NC(=O)[C@H]4CCCN4)ccc3nc-2n(C)c2ccccc12,t0_f5_p0,Cc1c2c3cc(NC(=O)[C@H]4CCCN4)ccc3nc-2n(C)c2ccccc12,6.9466047286987305
CHEMBL4095072,0,0,Cc1n[nH]c(C)c1-c1ccc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]c2c1,t0_f5_p0,Cc1n[nH]c(C)c1-c1ccc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]c2c1,6.474540710449219
CHEMBL3663748,0,3,COc1ccc(C2=NCCN2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,t0_f5_p0,COc1ccc(C2=NCCN2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,6.30639123916626
CHEMBL221427,0,0,NC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,t0_f5_p0,NC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,6.736224174499512
CHEMBL375981,0,0,CNC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,t0_f5_p0,CNC(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,6.648462295532227
CHEMBL3593990,0,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cncc(CN5CCCC5)c4)cc3)nc12,t0_f5_p0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cncc(CN5CCCC5)c4)cc3)nc12,6.601056098937988
CHEMBL248934,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCN(Cc5ccccc5)C4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(OC4CCN(Cc5ccccc5)C4)cc3)nc2c1,6.417782783508301
CHEMBL469752,0,0,CC1(C)C=C(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C(C)(C)N1,t0_f5_p0,CC1(C)C=C(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C(C)(C)N1,6.437131404876709
CHEMBL3233344,0,0,Cc1c2c3ccccc3nc-2n(C)c2ccc(NC(=O)[C@@H]3CCCN3)cc12,t0_f5_p0,Cc1c2c3ccccc3nc-2n(C)c2ccc(NC(=O)[C@@H]3CCCN3)cc12,6.892769813537598
CHEMBL1682614,0,4,O=C(c1ccc(OC2CCNCC2)cc1)c1cc2cc(O)ccc2[nH]1,t0_f5_p0,O=C(c1ccc(OC2CCNCC2)cc1)c1cc2cc(O)ccc2[nH]1,6.351256370544434
CHEMBL3898416,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(OCCC4CCCCN4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(OCCC4CCCCN4)cc3)nc2c1,6.717954635620117
CHEMBL325003,0,0,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,t0_f5_p0,O=C(NC1CCNC1)c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,6.430483341217041
CHEMBL472264,0,0,CC1(C)C=C(COc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C(C)(C)N1,t0_f5_p0,CC1(C)C=C(COc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)C(C)(C)N1,6.646933555603027
CHEMBL3277842,0,6,CC(C)NCC(=O)Nc1ccc(C2NC(=O)Cc3ccccc32)cc1,t0_f5_p0,CC(C)NCC(=O)Nc1ccc(C2NC(=O)Cc3ccccc32)cc1,6.487884998321533
CHEMBL3663714,0,0,N#Cc1cccc(-c2cc(C(=O)Nc3ccc([C@@H]4CCCNC4)cc3)[nH]n2)c1,t0_f5_p0,N#Cc1cccc(-c2cc(C(=O)Nc3ccc([C@@H]4CCCNC4)cc3)[nH]n2)c1,6.639163494110107
CHEMBL3663716,0,0,N#Cc1cccc(-c2cc(C(=O)Nc3ccc(C4CCNC4)cc3)[nH]n2)c1,t0_f5_p0,N#Cc1cccc(-c2cc(C(=O)Nc3ccc(C4CCNC4)cc3)[nH]n2)c1,6.436783790588379
CHEMBL3663715,0,0,N#Cc1cccc(-c2cc(C(=O)Nc3ccc([C@H]4CCCNC4)cc3)[nH]n2)c1,t0_f5_p0,N#Cc1cccc(-c2cc(C(=O)Nc3ccc([C@H]4CCCNC4)cc3)[nH]n2)c1,6.639163494110107
CHEMBL1229525,0,0,Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21,t0_f5_p0,Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21,6.559021472930908
CHEMBL2037024,0,0,C[C@@H]1CN(c2ccccc2NC(=O)c2csc(-c3ccc4c(c3)CCO4)n2)CCN1,t0_f5_p0,C[C@@H]1CN(c2ccccc2NC(=O)c2csc(-c3ccc4c(c3)CCO4)n2)CCN1,6.537493705749512
CHEMBL2037025,0,0,C[C@H]1CN(c2ccccc2NC(=O)c2csc(-c3ccc4c(c3)CCO4)n2)CCN1,t0_f5_p0,C[C@H]1CN(c2ccccc2NC(=O)c2csc(-c3ccc4c(c3)CCO4)n2)CCN1,6.537493705749512
CHEMBL2037021,0,0,CC1CNCCN1c1ccccc1NC(=O)c1csc(-c2ccc3c(c2)CCO3)n1,t0_f5_p0,CC1CNCCN1c1ccccc1NC(=O)c1csc(-c2ccc3c(c2)CCO3)n1,6.580618381500244
CHEMBL2037017,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(-c2ccc3c(c2)CCO3)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1csc(-c2ccc3c(c2)CCO3)n1,6.357123851776123
CHEMBL2037090,0,0,O=C(Nc1ccccc1N1CCNCC1)c1nc(-c2ccc3c(c2)CCO3)cs1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1nc(-c2ccc3c(c2)CCO3)cs1,6.427233695983887
CHEMBL473184,0,0,CC(C)NC(=N)c1ccc(C(=O)Nc2nc3ccccc3s2)cc1,t0_f5_p0,CC(C)NC(=N)c1ccc(C(=O)Nc2nc3ccccc3s2)cc1,6.863641738891602
CHEMBL1812381,0,0,Cc1ccc(-c2nc3cc(NC(=O)CCN4CCN(C)CC4)ccc3[nH]2)cc1,t0_f5_p0,Cc1ccc(-c2nc3cc(NC(=O)CCN4CCN(C)CC4)ccc3[nH]2)cc1,6.173911094665527
CHEMBL1812488,0,0,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4ccc(Br)cc4)nc3c2)CC1,t0_f5_p0,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4ccc(Br)cc4)nc3c2)CC1,6.138751029968262
CHEMBL1812380,0,0,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4ccc(C)cc4)nc3c2)CC1,t0_f5_p0,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4ccc(C)cc4)nc3c2)CC1,6.113461494445801
CHEMBL3809012,0,0,Cc1cc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)[nH]n2)ccc1N,t0_f5_p0,Cc1cc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)[nH]n2)ccc1N,6.523870944976807
CHEMBL374412,0,0,CC(=O)N1CCN(Cc2ccc3[nH]c(-c4n[nH]c5ccccc45)cc3c2)CC1,t0_f5_p0,CC(=O)N1CCN(Cc2ccc3[nH]c(-c4n[nH]c5ccccc45)cc3c2)CC1,6.646581649780273
CHEMBL374413,0,0,N#Cc1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,t0_f5_p0,N#Cc1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,6.418491840362549
CHEMBL374940,0,0,CN(C)C(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,t0_f5_p0,CN(C)C(=O)c1ccc2c(-c3cc4cc(CN5CCOCC5)ccc4[nH]3)n[nH]c2c1,6.539572715759277
CHEMBL249776,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(OCC4CCCNC4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(OCC4CCCNC4)cc3)nc2c1,6.50570821762085
CHEMBL249777,0,0,NC(=O)c1ccc2[nH]c(-c3ccc(OCC4CCNCC4)cc3)nc2c1,t0_f5_p0,NC(=O)c1ccc2[nH]c(-c3ccc(OCC4CCNCC4)cc3)nc2c1,6.505457401275635
CHEMBL523275,0,0,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1ccccc1,t0_f5_p0,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1ccccc1,6.3499755859375
CHEMBL2059171,0,0,O=C(CCCC1CCNCC1)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,t0_f5_p0,O=C(CCCC1CCNCC1)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,6.77708625793457
CHEMBL397642,0,0,CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)N5CCC(N(C)C)CC5)cs4)cc3c21,t0_f5_p0,CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)N5CCC(N(C)C)CC5)cs4)cc3c21,7.436837673187256
CHEMBL3663694,0,0,COc1cccc(-c2cc(C(=O)Nc3ccc([C@@H]4CNCCO4)cc3)[nH]n2)c1,t0_f5_p0,COc1cccc(-c2cc(C(=O)Nc3ccc([C@@H]4CNCCO4)cc3)[nH]n2)c1,6.597626686096191
CHEMBL3663685,0,0,COc1ccc(-c2cc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3)[nH]n2)cc1,t0_f5_p0,COc1ccc(-c2cc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3)[nH]n2)cc1,6.343355655670166
CHEMBL3663718,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2cccc(OC(F)F)c2)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2cccc(OC(F)F)c2)n[nH]1,6.667364597320557
CHEMBL312719,0,0,CN1CCN(Cc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)c2)CC1,t0_f5_p0,CN1CCN(Cc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)c2)CC1,6.544778823852539
CHEMBL81831,0,0,CN1CCN(Cc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,t0_f5_p0,CN1CCN(Cc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,6.414802551269531
CHEMBL2396659,0,0,O=C(Nc1ccc2[nH]c(Cc3c[nH]c4ccccc34)nc2c1)[C@H]1CCCN1,t0_f5_p0,O=C(Nc1ccc2[nH]c(Cc3c[nH]c4ccccc34)nc2c1)[C@H]1CCCN1,6.654414176940918
CHEMBL2086796,0,0,O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,t0_f5_p0,O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,6.64415168762207
CHEMBL376646,0,0,Cn1cc(-c2ccc3c(-c4cc5cc(CN6CCOCC6)ccc5[nH]4)n[nH]c3c2)cn1,t0_f5_p0,Cn1cc(-c2ccc3c(-c4cc5cc(CN6CCOCC6)ccc5[nH]4)n[nH]c3c2)cn1,6.368158340454102
CHEMBL117052,0,0,NC1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,t0_f5_p0,NC1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)C1,6.465522289276123
CHEMBL221181,0,0,N#Cc1ccc2c(-c3cc4cc(CN5CCC(CN)CC5)ccc4[nH]3)n[nH]c2c1,t0_f5_p0,N#Cc1ccc2c(-c3cc4cc(CN5CCC(CN)CC5)ccc4[nH]3)n[nH]c2c1,6.837407112121582
CHEMBL220688,0,0,CC(=O)N1CCN(Cc2ccc3[nH]c(-c4n[nH]c5cc(C#N)ccc45)cc3c2)CC1,t0_f5_p0,CC(=O)N1CCN(Cc2ccc3[nH]c(-c4n[nH]c5cc(C#N)ccc45)cc3c2)CC1,6.497838497161865
CHEMBL119552,0,0,O=C(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,t0_f5_p0,O=C(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,6.316105842590332
CHEMBL3639616,0,0,C[C@H]1CN2CCC[C@H]2CN1C(=O)N1Cc2c(NC(=O)c3ccc4c(c3)CCO4)n[nH]c2C1(C)C,t0_f5_p0,C[C@H]1CN2CCC[C@H]2CN1C(=O)N1Cc2c(NC(=O)c3ccc4c(c3)CCO4)n[nH]c2C1(C)C,7.013370513916016
CHEMBL4171912,0,0,O=C(Nc1ccc2[nH]nc(Nc3cccc4ccccc34)c2c1)C1CNC1,t0_f5_p0,O=C(Nc1ccc2[nH]nc(Nc3cccc4ccccc34)c2c1)C1CNC1,6.164355278015137
CHEMBL3617770,0,0,CC(C)NCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,t0_f5_p0,CC(C)NCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,6.532533168792725
CHEMBL561272,0,0,CN1CCN(CCC(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)CC1,t0_f5_p0,CN1CCN(CCC(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)CC1,6.4711174964904785
CHEMBL3659977,0,4,O=C(Nc1ccc2[nH]nc(-c3nc4ccc(CN5CCOCC5)cc4[nH]3)c2c1)C1CC1(F)F,t0_f5_p0,O=C(Nc1ccc2[nH]nc(-c3nc4ccc(CN5CCOCC5)cc4[nH]3)c2c1)C1CC1(F)F,6.929641246795654
CHEMBL3663691,0,0,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(-c2ccccc2Cl)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(-c2ccccc2Cl)n[nH]1,6.514963150024414
CHEMBL3663692,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccc(Cl)cc2)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccc(Cl)cc2)n[nH]1,6.410201549530029
CHEMBL3663693,0,0,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(-c2cccc(Cl)c2)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(-c2cccc(Cl)c2)n[nH]1,6.473275184631348
CHEMBL3663690,0,0,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(-c2ccc(Cl)cc2)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1cc(-c2ccc(Cl)cc2)n[nH]1,6.410201549530029
CHEMBL3663684,0,0,Cc1c(-c2ccccc2)n[nH]c1C(=O)Nc1ccc([C@H]2CNCCO2)cc1,t0_f5_p0,Cc1c(-c2ccccc2)n[nH]c1C(=O)Nc1ccc([C@H]2CNCCO2)cc1,6.458013534545898
CHEMBL3663688,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2Cl)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2Cl)n[nH]1,6.514963150024414
CHEMBL3663686,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2F)n[nH]1,t0_f5_p0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2F)n[nH]1,6.4695963859558105
CHEMBL2037022,0,0,O=C(Nc1ccccc1N1CCNCC1=O)c1csc(-c2ccc3c(c2)CCO3)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1=O)c1csc(-c2ccc3c(c2)CCO3)n1,6.505402088165283
CHEMBL324489,0,0,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,t0_f5_p0,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,6.3446946144104
CHEMBL3908883,0,0,CC(C)Nc1nnc(-c2ccc3[nH]cc(NC(=O)c4ccncc4)c3c2)o1,t0_f5_p0,CC(C)Nc1nnc(-c2ccc3[nH]cc(NC(=O)c4ccncc4)c3c2)o1,6.101032257080078
CHEMBL2381234,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCc3c(F)ccc(F)c3C2)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCc3c(F)ccc(F)c3C2)n1,6.860184192657471
CHEMBL2381238,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2Cc3ccccc3C2)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2Cc3ccccc3C2)n1,6.576943397521973
CHEMBL2381233,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCc3ccccc3C2)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCc3ccccc3C2)n1,6.612678050994873
CHEMBL2381237,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCc3sccc3C2)n1,t0_f5_p0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCc3sccc3C2)n1,6.601222515106201
CHEMBL1093907,0,0,CN1CCN(CC(=O)Nc2ccc(-c3nc4cc(Cl)c(Cl)cc4[nH]3)cc2)CC1,t0_f5_p0,CN1CCN(CC(=O)Nc2ccc(-c3nc4cc(Cl)c(Cl)cc4[nH]3)cc2)CC1,6.57187557220459
CHEMBL3940117,0,0,O=C(Nc1ccc(C2CCNC2)cc1)c1nc2ccccc2[nH]1,t0_f5_p0,O=C(Nc1ccc(C2CCNC2)cc1)c1nc2ccccc2[nH]1,6.392617225646973
CHEMBL3794211,0,0,O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)c1n[nH]c2ccccc12,t0_f5_p0,O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)c1n[nH]c2ccccc12,6.435373783111572
CHEMBL3402457,0,43,COc1cccc(CNC(=O)Nc2ccc(-c3cn[nH]c3)cc2OCCN2CCCC2)c1,t0_f5_p0,COc1cccc(CNC(=O)Nc2ccc(-c3cn[nH]c3)cc2OCCN2CCCC2)c1,6.5011444091796875
CHEMBL1083748,1,3,COc1cccc(C2CNCC2C(=O)Nc2cc3cc[nH]c(=O)c3cc2Cl)c1,t0_f5_p0,COc1cccc(C2CNCC2C(=O)Nc2cc3cc[nH]c(=O)c3cc2Cl)c1,6.798751354217529
CHEMBL606187,0,0,CC1(C)c2[nH]nc(NC(=O)c3ccc(F)cc3)c2CN1C(=O)C1CCNCC1,t0_f5_p0,CC1(C)c2[nH]nc(NC(=O)c3ccc(F)cc3)c2CN1C(=O)C1CCNCC1,6.538112640380859
CHEMBL130878,0,0,N=C(c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1)N1CCOCC1,t0_f5_p0,N=C(c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1)N1CCOCC1,7.0370988845825195
CHEMBL484876,0,0,O=C1NCc2cccc(-c3cc4cc(OCCN5CCCCC5)ccc4[nH]3)c21,t0_f5_p0,O=C1NCc2cccc(-c3cc4cc(OCCN5CCCCC5)ccc4[nH]3)c21,6.560622692108154
CHEMBL566402,0,0,O=C(c1ccc2ccccc2c1)c1nc2cc(N3CCNCC3)ccc2[nH]1,t0_f5_p0,O=C(c1ccc2ccccc2c1)c1nc2cc(N3CCNCC3)ccc2[nH]1,6.129583835601807
CHEMBL3658627,0,0,CN1CCN(C(=O)N2Cc3c(NC(=O)c4cccs4)n[nH]c3C2(C)C)[C@@H](Cc2ccccc2)C1,t0_f5_p0,CN1CCN(C(=O)N2Cc3c(NC(=O)c4cccs4)n[nH]c3C2(C)C)[C@@H](Cc2ccccc2)C1,7.158787250518799
CHEMBL2087458,0,1,COc1ccc(-c2cc(NC(=O)CCCCN3CCCNCC3)[nH]n2)cc1,t0_f5_p0,COc1ccc(-c2cc(NC(=O)CCCCN3CCCNCC3)[nH]n2)cc1,6.003593444824219
CHEMBL3277860,0,34,CC1(C)C(=O)NC(c2ccc(NC(=O)CN3CCCCC3)cc2)c2ccccc21,t0_f5_p0,CC1(C)C(=O)NC(c2ccc(NC(=O)CN3CCCCC3)cc2)c2ccccc21,6.335453033447266
