smiles,pic50,scaffold,n_measurements
CC1(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)CC1,6.0,O=C(NC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cccnc3)nc12,8
CC1(NC(=O)c2cnn3ccc(N4[C@H](CO)CC[C@@H]4c4cncc(F)c4)nc23)CC1,6.0,O=C(NC1CC1)c1cnn2ccc(N3CCC[C@@H]3c3cccnc3)nc12,5
CC1(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,7.1938200260161125,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CC5)CC4)c23)[nH]1,2
CC1(N[C@@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CC1,6.709965388637482,c1ccc(Nc2ccn(C3CCC(NC4CC4)CC3)n2)cc1,1
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CC1,7.6777807052660805,c1ccc(Nc2ccn(C3CCC(NC4CC4)CC3)n2)cc1,1
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CCOCC1,7.6020599913279625,c1ccc(Nc2ccn(C3CCC(NC4CCOCC4)CC3)n2)cc1,1
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)COC1,7.657577319177793,c1ccc(Nc2ccn(C3CCC(NC4COC4)CC3)n2)cc1,1
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)CC1,7.619788758288394,c1ccc(Nc2ccn(C3CCC(NC4CC4)CC3)n2)cc1,1
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)COC1,7.619788758288394,c1ccc(Nc2ccn(C3CCC(NC4COC4)CC3)n2)cc1,1
CC1(O)CCC(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)CC1,6.730487055782083,O=C(NC1CCCCC1)c1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12,10
CC1(O)CCN(CCOc2ccc(Nc3nc(N4CCC(CC#N)CC4)nc(C=N)c3C(N)=O)cc2)CC1,7.522878745280337,c1cc(Nc2ccc(OCCN3CCCCC3)cc2)nc(N2CCCCC2)n1,1
CC1(O)CCN(CCOc2ccc(Nc3nc(N4CCCCCC4)nc(C=N)c3C(N)=O)cc2)CC1,8.0,c1cc(Nc2ccc(OCCN3CCCCC3)cc2)nc(N2CCCCCC2)n1,2
CC1(O)CCN(CCc2ccc(Nc3nc(N4CCCCCC4)nc(C=N)c3C(N)=O)cc2)CC1,8.0,c1cc(Nc2ccc(CCN3CCCCC3)cc2)nc(N2CCCCCC2)n1,2
CC1(O)CCN(c2ccc(Nc3ncnc(-c4ccc(OC5CCOCC5)c(C#N)c4)n3)cc2)C1,4.5,c1nc(Nc2ccc(N3CCCC3)cc2)nc(-c2ccc(OC3CCOCC3)cc2)n1,2
CC1(O)CN(C(=O)[C@@H]2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@H](C#N)C2)C1,7.455931955649724,O=C([C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1)N1CCC1,1
CC1(O)CN(C(=O)[C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,6.7447274948966935,O=C([C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1)N1CCC1,1
CC1(O)CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)C1,6.0,O=C(c1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCC1,5
CC1(O)CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)C1,6.0,O=C(c1cnn2ccc(N3CCC[C@@H]3c3cccnc3)nc12)N1CCC1,5
CC1(O)CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.292429823902063,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCC5)CC4)c23)[nH]1,2
CC1(O)CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,6.301029995663981,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2CC1CC1,1
CC1(O)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,8.045757490560675,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1,1
CC1(O)CN([C@@H]2CC[C@H](n3nc(Nc4ccc(Cl)cc4)c4c(=O)[nH]ccc43)[C@@H](C#N)C2)C1,5.187086643357144,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@H]1CC[C@@H](N2CCC2)CC1,1
CC1(O)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,8.522878745280337,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1,1
CC1(O)CN([C@H]2CC[C@H](n3nc(Nc4ccc(Cl)cc4)c4c(=O)[nH]ccc43)[C@@H](C#N)C2)C1,5.3979400086720375,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@H]1CC[C@H](N2CCC2)CC1,1
CC1(O)Cc2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2C1,6.002445771127629,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCC3)nn2CC1CC1,2
CC1(S(=O)(=O)N2CC(CC#N)(n3cc(-c4c(C#N)cnc5[nH]ccc45)cn3)C2)CC1,8.703334809738468,O=S(=O)(C1CC1)N1CC(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,1
CC1(S(=O)(=O)N2CC(CC#N)(n3cc(-c4ccnc5[nH]ccc45)cn3)C2)CC1,8.910094888560602,O=S(=O)(C1CC1)N1CC(n2cc(-c3ccnc4[nH]ccc34)cn2)C1,1
CC1(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CC1,6.638272163982407,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)C3CC3)cc1)nn2CC1CC1,1
CC1(c2cc(Nc3nc(N4CCN(C(=O)Cc5ccccc5)CC4)nn4cccc34)n[nH]2)CC1,7.657577319177793,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc(C4CC4)[nH]n3)c3cccn3n2)CC1,1
CC1(c2ccc(Nc3nn(C4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)COC1,6.142667503568731,O=c1[nH]ccc2c1c(Nc1ccc(C3COC3)cc1)nn2C1CCCCC1,1
CC1(c2ccc(Nc3nn([C@@H]4COCC[C@H]4C#N)cc3C(N)=O)cc2)COC1,7.6777807052660805,c1cc(C2COC2)ccc1Nc1ccn([C@H]2CCCOC2)n1,1
CC1(c2ccc(Nc3nn([C@H]4CC[C@@H](O)C[C@@H]4C#N)cc3C(N)=O)cc2)COC1,8.397940008672037,c1cc(C2COC2)ccc1Nc1ccn(C2CCCCC2)n1,1
CC1(c2ccc(Nc3nn([C@H]4CC[C@H](O)C[C@@H]4C#N)cc3C(N)=O)cc2)COC1,8.397940008672037,c1cc(C2COC2)ccc1Nc1ccn(C2CCCCC2)n1,1
CC1(c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc2)COC1,9.221848749616356,c1cc(C2COC2)ccc1Nc1ccn([C@@H]2CCCOC2)n1,1
CC1=NOC(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)C1,6.235077015350111,C1=NOC(CN2CCC(n3ccc(Nc4ccncc4)n3)CC2)C1,1
CC1=NOC(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)C1,7.008773924307505,C1=NOC(CN2CCC[C@H](n3ccc(Nc4ccccc4)n3)C2)C1,1
CC1=NOC(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)C1,7.431798275933005,C1=NOC(CN2CCC(n3ccc(Nc4ccccc4)n3)CC2)C1,1
CC1CC(C)CC(NC(=O)Cc2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)C1,8.468521082957745,O=C(Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1)NC1CCCCC1,1
CC1CC(C)CN(C(=O)Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,6.522878745280337,O=C(Nc1nc2cccc(-c3ccc(CC(=O)N4CCCCC4)cc3)n2n1)C1CC1,1
CC1CC(C)CN(c2ccc(Nc3ncc(C(F)(F)F)c(-c4cc5ccc(C#N)cc5o4)n3)cc2)C1,5.149415023647968,c1ccc2oc(-c3ccnc(Nc4ccc(N5CCCCC5)cc4)n3)cc2c1,1
CC1CC(C)CN(c2nc(Nc3ccc(N4CCC(CC(=O)O)CC4)cc3)c3c(=O)[nH]ncc3n2)C1,8.0,O=c1[nH]ncc2nc(N3CCCCC3)nc(Nc3ccc(N4CCCCC4)cc3)c12,2
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1C(=O)C1CCC(F)(F)CC1,7.301029995663981,O=C(C1CCCCC1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,3
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1C(=O)c1cccc(F)c1,8.0,O=C(c1ccccc1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,6
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1Cc1c(F)cccc1Cl,7.761439372640169,c1ccc(CN2CCC(N3CC(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1,4
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1Cc1ccc(N(C)C)c(C#N)c1F,7.261439372640169,c1ccc(CN2CCC(N3CC(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1,4
CC1CC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CC(C)N1C(=O)CO,4.834419008982047,c1nc(Nc2ccc(N3CCN(C4COC4)CC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC1CC1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.0,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CC5)CC4)c23)[nH]1,2
CC1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,7.42021640338319,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
CC1CCC(C(=O)NCC#N)CN1N(C)c1ncnc2[nH]ccc12,5.84445142284647,c1nc(NN2CCCCC2)c2cc[nH]c2n1,1
CC1CCC(C(=O)NCC(F)(F)F)CN1N(C)c1ncnc2[nH]ccc12,5.6996436830189285,c1nc(NN2CCCCC2)c2cc[nH]c2n1,1
CC1CCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)CC1,7.638272163982407,O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCCCC1,1
CC1CCCC(NC(=O)NC(=O)CCl)C1C,4.974284616098659,C1CCCCC1,1
CC1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,7.638272163982407,O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCCCC1,1
CC1CCCCC1c1nnn2cnc3[nH]ccc3c12,7.920818753952375,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1,3
CC1CCCCCC1n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1,7.259637310505756,c1cc2c(-c3cnn(C4CCCCCC4)c3)nc(-c3cn[nH]c3)cn2n1,3
CC1CCCCN1S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.94692155651658,O=S(=O)(C[C@H]1C[C@@H](Nc2ncnc3[nH]ccc23)C1)N1CCCCC1,1
CC1CCCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)C1,5.455559862682307,O=C(NCCCN1CCCCC1)c1cc2cnc3ccccc3c2s1,1
CC1CCCN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,6.20551195334083,O=S(=O)(C[C@H]1C[C@@H](Nc2ncnc3[nH]ccc23)C1)N1CCCCC1,1
CC1CCCN1C(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,6.746072064152084,O=c1[nH]ccc2c1c(Nc1ccc(CN3CCCC3)cc1)nn2[C@@H]1CCCOC1,4
CC1CCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,6.352106529874195,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCC3)cc1)nn2CC1CC1,2
CC1CCN(C(=O)C2CCC(C(C)(C)C)CC2)CC1n1ccc(=O)c2cnc3[nH]ccc3c21,6.168621084159213,O=C(C1CCCCC1)N1CCCC(n2ccc(=O)c3cnc4[nH]ccc4c32)C1,2
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,7.455931955649724,c1nc(NC2CCCNC2)c2cc[nH]c2n1,3
CC1CCN(C(=O)CC#N)CC1c1nnn2cnc3[nH]ccc3c12,6.657577319177793,c1cc2c(ncn3nnc(C4CCCNC4)c23)[nH]1,3
CC1CCN(C(=O)OC(C)(C)C)CC1c1nnn2cnc3[nH]ccc3c12,6.468521082957745,c1cc2c(ncn3nnc(C4CCCNC4)c23)[nH]1,5
CC1CCN(C(=O)[C@@H](C)NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C1,6.872247484167026,O=C(NCC(=O)N1CCCC1)c1c[nH]c2ncc(C3CC3)nc12,1
CC1CCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)CC1,5.357832365595055,O=C(NCCCN1CCCCC1)c1cc2cnc3ccccc3c2s1,1
CC1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CC1,7.070070439915412,O=S(=O)(C[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1)N1CCCCC1,1
CC1CCN(c2nc(Nc3ccc(N4CCC5(CC4)CC5C(=O)O)cc3)c3c(=O)[nH]ncc3n2)CC1,7.411954370472159,O=c1[nH]ncc2nc(N3CCCCC3)nc(Nc3ccc(N4CCC5(CC4)CC5)cc3)c12,2
CC1CCN(c2nc(Nc3ccc(OCCN4CCNCC4)cc3)c3c(=O)[nH]ncc3n2)CC1,7.06246936830415,O=c1[nH]ncc2nc(N3CCCCC3)nc(Nc3ccc(OCCN4CCNCC4)cc3)c12,2
CC1CCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,6.227346441767088,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2CC1CC1,2
CC1CCN1S(=O)(=O)c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,6.69466991845506,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2[C@@H]1CCCOC1,2
CC1CCN1S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,9.587937083041727,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2C1CCCOC1,2
CC1CN(C(=O)CC#N)C12CCCN(c1ncnc3[nH]ccc13)C2,8.884775539310862,c1nc(N2CCCC3(CCN3)C2)c2cc[nH]c2n1,2
CC1CN(C(=O)CC#N)C12CCN(c1ncnc3[nH]ccc13)C2,8.67778070526608,c1nc(N2CCC3(CCN3)C2)c2cc[nH]c2n1,1
CC1CN(C(=O)CO)CCC1Oc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N,5.0934598195660445,c1nc(Nc2ccc(N3CCN(C4COC4)CC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC1CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC(C)O1,6.522878745280337,O=C(Nc1nc2cccc(-c3ccc(C(=O)N4CCOCC4)cc3)n2n1)C1CC1,1
CC1CN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CCN1C,6.899629454882437,O=S(=O)(C[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1)N1CCNCC1,1
CC1CN(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,6.332547047110046,O=S(=O)(C[C@H]1C[C@@H](Nc2ncnc3[nH]ccc23)C1)N1CCC1,1
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,5.661543506395395,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2CC1CC1,1
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CCO1,5.872919389576286,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2CC1CC1,2
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)C1,6.187086643357144,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2[C@@H]1CCCOC1,1
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)CCO1,6.275801448271116,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2[C@@H]1CCCOC1,2
CC1CN(S(=O)(=O)c2ccc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)cc2)C1,9.00436480540245,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2C1CCCOC1,1
CC1CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(S(=O)(=O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,7.6020599913279625,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1,1
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,7.214670164989233,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1,1
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,7.070581074285707,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1,1
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(S(=O)(=O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,8.045757490560675,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1,1
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)C1,7.356547323513812,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1,1
CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,5.698970004336019,O=C(Nc1cnccc1N1CCOCC1)c1ccnn2cc(-c3ccccc3)nc12,1
CC1CN(c2nc(Nc3ccc(N4CCC(CC(=O)O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC(C)O1,7.411954370472159,O=c1[nH]ncc2nc(N3CCOCC3)nc(Nc3ccc(N4CCCCC4)cc3)c12,2
CC1CNCC(C)C1Nc1nc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2n1,5.0,c1ccc(Nc2nc(NC3CCNCC3)nc3sccc23)cc1,1
CC1CNCCC1Nc1nc(Nc2ccc3c(c2)N(S(=O)(=O)C(C)(C)C)CC3)c2ccsc2n1,5.0,c1cc2c(Nc3ccc4c(c3)NCC4)nc(NC3CCNCC3)nc2s1,1
CC1CNCCC1Nc1nc(Nc2cccc(NS(=O)(=O)C(C)(C)C)c2)c2ccsc2n1,5.0,c1ccc(Nc2nc(NC3CCNCC3)nc3sccc23)cc1,1
CC1COCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,6.224947000326203,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2CC1CC1,2
CC1Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,6.275724130399211,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCS3(=O)=O)nn2CC1CC1,1
CC1NCc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc21,5.853871964321762,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1,3
CC1NNC(C)C1C1=NC(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)N=C1,6.187086643357144,C1=NC(C2CN(c3ccccc3)C2)N=C1C1CNNC1,1
CC1c2c(cnc3[nH]c(-c4ccc(CN5CCC(S(C)(=O)=O)CC5)cc4)cc23)N(C)C(=O)N1c1ccc(C(=O)O)cc1,5.756961951313706,O=C1Nc2cnc3[nH]c(-c4ccc(CN5CCCCC5)cc4)cc3c2CN1c1ccccc1,2
CC1c2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S(=O)(=O)N1C,5.593543321678572,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1,2
CC1c2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S(=O)(=O)N1CC(F)(F)F,5.6531365255381765,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1,2
CC1c2cc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S(=O)(=O)N1C,5.928117992693874,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2[C@@H]1CCCOC1,1
CC1c2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2CN1C(=O)OC(C)(C)C,5.267606240177031,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1,1
CCC(=O)N1CC(CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,5.7956086680807,c1cc2c(-c3cnn(C4CNC4)c3)nc(-c3cn[nH]c3)cn2n1,4
CCC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.525783735923745,c1ccc(Nc2ccn(C3CNC3)n2)cc1,1
CCC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,7.585026652029182,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1,1
CCC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,9.318758762624412,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCNCC1,1
CCC(=O)N1CCC(c2ccc(Nc3cc(NCc4cccc(-c5ccncc5)c4)c(C(N)=O)cn3)cc2)CC1,6.0,c1cc(CNc2ccnc(Nc3ccc(C4CCNCC4)cc3)c2)cc(-c2ccncc2)c1,1
CCC(=O)N1CCN(c2nc(Nc3cc(C)[nH]n3)c3cccn3n2)CC1,7.657577319177793,c1cc2c(Nc3cc[nH]n3)nc(N3CCNCC3)nn2c1,1
CCC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.072116589669292,c1cnc(N[C@@H]2CCNC2)c(-c2cnc3[nH]ccc3n2)c1,1
CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,5.0,c1cncc(N2CCc3ncnc(N[C@H]4CCNC4)c3C2)c1,1
CCC(=O)N1CCc2oc(-c3nc(Nc4ccc(N5CCOCC5)cc4)ncc3C)cc2C1,8.236572006437063,c1cc(-c2cc3c(o2)CCNC3)nc(Nc2ccc(N3CCOCC3)cc2)n1,1
CCC(=O)NC[C@H]1CC[C@H](n2c(CC#N)nc3cnc4ccsc4c32)CC1,5.698970004336019,c1cc2ncc3ncn(C4CCCCC4)c3c2s1,4
CCC(=O)Nc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N,5.462573502059376,c1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1,2
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1,6.168621084159213,O=C(NCCCN1CCOCC1)c1cc2c(-c3ccccc3)ncnc2[nH]1,2
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCN2CCCC2)n3C)cc1,6.355763599700109,O=C(NCCN1CCCC1)c1cc2c(-c3ccccc3)ncnc2[nH]1,2
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,6.274905478918531,O=C(OCc1ccccc1)c1cc2c(-c3ccccc3)ncnc2[nH]1,1
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(N)=O)n3C)cc1,5.907285589389666,c1ccc(-c2ncnc3[nH]ccc23)cc1,2
CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,4.301029995663981,c1ccc(-c2cnc3ccccc3n2)cc1,1
CCC(=O)c1ccc(N2Cc3c(cnc4[nH]c(-c5ccc(CN6CCC(S(C)(=O)=O)CC6)cc5)c(-c5ccc(OC)cc5)c34)NC2=O)cc1,5.756961951313706,O=C1Nc2cnc3[nH]c(-c4ccc(CN5CCCCC5)cc4)c(-c4ccccc4)c3c2CN1c1ccccc1,2
CCC(C#N)C1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(S(C)(=O)=O)CC2)C1,7.522878745280337,c1nc(-c2cnn(C3CN(C4CCNCC4)C3)c2)c2cc[nH]c2n1,1
CCC(C(=O)O)n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1,5.259637310505756,c1cc2c(-c3cn[nH]c3)nc(-c3cn[nH]c3)cn2n1,3
CCC(C(C)C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,6.080921907623926,O=c1[nH]cc(-c2cc[nH]n2)c2[nH]ncc12,1
